iteration,loss
0,0.117133
1000,0.001499
2000,0.000910
3000,0.000749
4000,0.000647
5000,0.000625
6000,0.000564
7000,0.000574
8000,0.000538
9000,0.000541
10000,0.000534
11000,0.000521
12000,0.000523
13000,0.000509
14000,0.000524
15000,0.000503
16000,0.000515
17000,0.000502
18000,0.000515
19000,0.000493
20000,0.000512
21000,0.000492
22000,0.000498
23000,0.000502
24000,0.000491
25000,0.000503
26000,0.000485
27000,0.000503
28000,0.000485
29000,0.000501
30000,0.000490
31000,0.000500
32000,0.000481
33000,0.000501
34000,0.000485
35000,0.000489
36000,0.000494
37000,0.000482
38000,0.000498
39000,0.000478
40000,0.000498
41000,0.000481
42000,0.000492
43000,0.000485
44000,0.000495
45000,0.000478
46000,0.000496
47000,0.000480
48000,0.000484
49000,0.000492
50000,0.000477
51000,0.000495
52000,0.000474
53000,0.000494
54000,0.000479
55000,0.000489
56000,0.000483
57000,0.000491
58000,0.000477
59000,0.000494
60000,0.000479
61000,0.000481
62000,0.000489
63000,0.000476
64000,0.000494
65000,0.000472
66000,0.000492
67000,0.000477
68000,0.000489
69000,0.000482
70000,0.000488
71000,0.000477
72000,0.000490
73000,0.000478
74000,0.000480
75000,0.000489
76000,0.000474
77000,0.000491
78000,0.000471
79000,0.000491
80000,0.000477
81000,0.000486
82000,0.000479
83000,0.000487
84000,0.000476
85000,0.000490
86000,0.000476
87000,0.000478
88000,0.000488
89000,0.000474
90000,0.000491
91000,0.000469
92000,0.000489
93000,0.000476
94000,0.000485
95000,0.000480
96000,0.000485
97000,0.000474
98000,0.000491
99000,0.000475
